TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-26 23:03:44,1772147024496,neurohq-htriw9lag-iafmtjss-projects.vercel.app/assistant,GET,_rsc=1yeh9,200,nfgln-1772147024496-a8a94cb1fa18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,PRERENDER,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,171,iad1,275,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE338KRYY4YD7Y4BQSGFM4E,ldWNXX4gLOhp,1
2026-02-26 23:03:44,1772147024496,neurohq-htriw9lag-iafmtjss-projects.vercel.app/assistant,GET,_rsc=1yeh9,200,nfgln-1772147024496-a8a94cb1fa18,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,PRERENDER,static,/assistant.segments/!KGRhc2hib2FyZCk.segment,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,309,iad1,,,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,,,
2026-02-26 23:03:44,1772147024473,neurohq-htriw9lag-iafmtjss-projects.vercel.app/assistant,GET,_rsc=585va,304,lwz5s-1772147024473-49167efc9ef2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,165,iad1,272,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE338K3945W47K61RHMS540,WZoLmaIW1cya,1
2026-02-26 23:03:44,1772147024473,neurohq-htriw9lag-iafmtjss-projects.vercel.app/assistant,GET,_rsc=585va,304,lwz5s-1772147024473-49167efc9ef2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/assistant.segments/_index.segment,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,191,iad1,,,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,,,
2026-02-26 23:03:44,1772147024470,neurohq-htriw9lag-iafmtjss-projects.vercel.app/assistant,GET,_rsc=oh8t4,304,f4j9g-1772147024470-dabf49790c67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,135,iad1,280,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE338JW9B4GN9ZWR525MCJ1,PLuhGwpkC8AT,1
2026-02-26 23:03:44,1772147024470,neurohq-htriw9lag-iafmtjss-projects.vercel.app/assistant,GET,_rsc=oh8t4,304,f4j9g-1772147024470-dabf49790c67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,HIT,static,/assistant.segments/_head.segment,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,163,iad1,,,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,,,
2026-02-26 23:03:42,1772147022799,neurohq-htriw9lag-iafmtjss-projects.vercel.app/login,GET,,307,f4j9g-1772147022799-228b88bf80eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,145,iad1,280,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE336YY5EHC27HJEJFXZ2W5,PLuhGwpkC8AT,1
2026-02-26 23:03:42,1772147022799,neurohq-htriw9lag-iafmtjss-projects.vercel.app/login,GET,,307,f4j9g-1772147022799-228b88bf80eb,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,,redirect,/login,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,168,iad1,,,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,,,
2026-02-26 23:03:40,1772147020910,neurohq-htriw9lag-iafmtjss-projects.vercel.app/,GET,,307,8cnl9-1772147020910-762fa2d2ffad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,134,iad1,280,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,01KJE3353N0RJTVKWBVP9WQBXJ,PLuhGwpkC8AT,1
2026-02-26 23:03:40,1772147020910,neurohq-htriw9lag-iafmtjss-projects.vercel.app/,GET,,307,8cnl9-1772147020910-762fa2d2ffad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36",,production,main,MISS,function,/,neurohq-htriw9lag-iafmtjss-projects.vercel.app,neurohq-htriw9lag-iafmtjss-projects.vercel.app,dpl_2frX4vayEiqBxkY2GxQEP13gAxrr,156,iad1,163,2048,,prj_kUz3Dp7DOO5PoQFtuhoRCkousaME,,,hvc_75ad07c9b9a04b898794424e8bf6,hvc_75ad07c9b9a04b898794424e8bf6,2
